-344,-817,-288,1
-397,-998,-296,1
-378,-1205,-256,1
-302,-954,-194,1
-402,-1024,-323,1
-528,-1275,-432,1
-543,-1367,-369,1
-426,-1327,-240,1
-350,-1037,-232,1
-303,-818,-239,1
-374,-952,-295,1
-479,-1246,-343,1
-425,-1192,-282,1
-323,-916,-228,1
-299,-830,-232,1
-242,-689,-185,1
-215,-614,-165,1
-223,-627,-193,1
-231,-643,-226,1
-213,-614,-223,1
-191,-562,-179,1
-180,-535,-132,1
-178,-527,-118,1
-206,-575,-170,1
-262,-693,-240,1
-318,-843,-279,1
-352,-945,-279,1
-366,-998,-259,1
-382,-1041,-259,1
-463,-1229,-304,1
-622,-1634,-419,1
-617,-1598,-442,1
-465,-1217,-332,1
-432,-1168,-282,1
-556,-1502,-367,1
-636,-1624,-437,1
-422,-1089,-314,1
-271,-737,-212,1
-214,-592,-175,1
-217,-592,-192,1
-290,-767,-255,1
-443,-1122,-366,1
-507,-1285,-347,1
-352,-972,-211,1
-289,-796,-209,1
-289,-766,-248,1
-334,-883,-293,1
-381,-1012,-313,1
-362,-974,-271,1
-346,-928,-237,1
-292,-801,-202,1
-299,-842,-226,1
-414,-1138,-340,1
-392,-1110,-330,1
-310,-896,-242,1
-334,-904,-239,1
-305,-841,-214,1
-275,-839,-207,1
-319,-985,-278,1
-315,-924,-299,1
-309,-873,-286,1
-389,-1023,-298,1
-443,-1297,-265,1
-486,-1491,-315,1
-557,-1407,-433,1
-512,-1281,-430,1
-456,-1265,-337,1
-435,-1347,-279,1
-463,-1247,-322,1
-455,-1175,-364,1
-434,-1198,-356,1
-443,-1232,-343,1
-446,-1196,-329,1
-383,-1078,-295,1
-319,-963,-251,1
-344,-969,-279,1
-431,-1108,-360,1
-445,-1154,-359,1
-370,-1060,-275,1
-320,-965,-234,1
-355,-984,-282,1
-392,-1045,-318,1
-421,-1125,-323,1
-467,-1217,-345,1
-492,-1275,-354,1
-373,-1067,-256,1
-270,-823,-197,1
-257,-711,-226,1
-270,-707,-259,1
-297,-748,-279,1
-343,-846,-283,1
-378,-949,-264,1
-373,-971,-246,1
-329,-892,-234,1
-340,-921,-263,1
-445,-1135,-358,1
-588,-1386,-446,1
-537,-1273,-357,1
-399,-1018,-244,1
-359,-944,-260,1
-393,-1025,-324,1
-424,-1113,-357,1
-443,-1139,-348,1
-457,-1141,-338,1
-429,-1055,-307,1
-408,-1035,-280,1
-427,-1184,-312,1
-427,-1211,-326,1
-424,-1121,-315,1
-435,-1077,-314,1
-374,-919,-254,1
-313,-836,-200,1
-298,-889,-209,1
-308,-933,-229,1
-330,-919,-238,1
-358,-927,-249,1
-329,-844,-226,1
-287,-789,-199,1
-282,-856,-200,1
-315,-985,-213,1
-452,-1196,-280,1
-663,-1549,-431,1
-544,-1320,-354,1
-455,-1214,-309,1
-443,-1357,-313,1
-493,-1365,-307,1
-639,-1509,-401,1
-645,-1507,-422,1
-511,-1296,-340,1
-472,-1304,-353,1
-477,-1294,-371,1
-450,-1187,-308,1
-460,-1131,-292,1
-448,-1056,-320,1
-394,-963,-326,1
-346,-908,-320,1
-317,-891,-304,1
-311,-897,-274,1
-296,-843,-218,1
-261,-714,-191,1
-230,-619,-209,1
-214,-587,-243,1
-228,-637,-271,1
-266,-725,-286,1
-306,-852,-253,1
-322,-973,-186,1
-338,-1014,-220,1
-342,-939,-299,1
-350,-924,-334,1
-370,-948,-331,1
-429,-1070,-306,1
-437,-1193,-242,1
-410,-1203,-238,1
-461,-1245,-349,1
-517,-1321,-413,1
-566,-1391,-405,1
-621,-1547,-353,1
-565,-1484,-304,1
-501,-1351,-331,1
-537,-1408,-415,1
-621,-1551,-462,1
-681,-1668,-411,1
-592,-1496,-326,1
-545,-1397,-347,1
-557,-1479,-406,1
-515,-1381,-370,1
-554,-1416,-371,1
-547,-1345,-340,1
-447,-1143,-269,1
-394,-1076,-275,1
-324,-928,-260,1
-274,-794,-225,1
-280,-769,-215,1
-283,-747,-200,1
-236,-659,-166,1
-191,-582,-153,1
-166,-538,-161,1
-149,-492,-155,1
-128,-436,-127,1
-119,-403,-109,1
-132,-429,-114,1
-177,-548,-141,1
-263,-769,-185,1
-470,-1260,-289,1
-717,-1747,-453,1
-523,-1272,-362,1
-424,-1117,-303,1
-403,-1319,-241,1
-586,-1696,-310,1
-928,-1994,-600,1
-719,-1656,-482,1
-586,-1636,-340,1
-638,-1934,-421,1
-700,-1745,-470,1
-735,-1799,-485,1
-742,-1843,-485,1
-618,-1605,-417,1
-537,-1492,-409,1
-472,-1322,-379,1
-465,-1210,-350,1
-459,-1154,-345,1
-402,-1036,-316,1
-327,-895,-290,1
-259,-758,-266,1
-204,-627,-236,1
-179,-553,-196,1
-158,-488,-153,1
-136,-423,-124,1
-115,-388,-128,1
-113,-388,-151,1
-124,-413,-168,1
-136,-430,-160,1
-144,-458,-153,1
-185,-566,-162,1
-277,-796,-213,1
-427,-1146,-299,1
-539,-1397,-380,1
-495,-1296,-360,1
-437,-1166,-317,1
-464,-1243,-304,1
-621,-1607,-376,1
-785,-1948,-493,1
-675,-1693,-434,1
-603,-1577,-383,1
-713,-1863,-429,1
-789,-1968,-482,1
-735,-1794,-475,1
-658,-1646,-424,1
-633,-1661,-384,1
-644,-1674,-397,1
-652,-1617,-437,1
-620,-1518,-414,1
-541,-1388,-351,1
-463,-1259,-296,1
-425,-1137,-284,1
-417,-1069,-302,1
-384,-983,-292,1
-315,-845,-242,1
-247,-705,-179,1
-208,-618,-155,1
-185,-554,-150,1
-169,-507,-158,1
-156,-475,-161,1
-141,-451,-152,1
-125,-416,-129,1
-112,-394,-110,1
-111,-396,-102,1
-133,-441,-112,1
-174,-520,-133,1
-247,-683,-179,1
-397,-1033,-273,1
-523,-1350,-344,1
-469,-1233,-315,1
-407,-1100,-284,1
-403,-1162,-262,1
-511,-1412,-280,1
-822,-1992,-512,1
-798,-1869,-530,1
-680,-1801,-411,1
-698,-1998,-414,1
-787,-1971,-490,1
-850,-1998,-559,1
-762,-1929,-489,1
-662,-1739,-426,1
-655,-1718,-468,1
-635,-1654,-456,1
-632,-1597,-444,1
-578,-1435,-422,1
-477,-1240,-369,1
-417,-1124,-352,1
-374,-1006,-338,1
-322,-875,-299,1
-272,-752,-251,1
-217,-617,-199,1
-183,-535,-188,1
-161,-495,-195,1
-143,-468,-194,1
-130,-434,-165,1
-114,-391,-128,1
-107,-369,-113,1
-107,-379,-118,1
-130,-435,-141,1
-166,-523,-168,1
-235,-704,-211,1
-422,-1158,-328,1
-623,-1631,-450,1
-563,-1482,-388,1
-435,-1195,-289,1
-468,-1278,-305,1
-615,-1651,-401,1
-824,-1998,-547,1
-730,-1860,-463,1
-635,-1626,-369,1
-723,-1927,-426,1
-785,-1998,-500,1
-735,-1856,-483,1
-740,-1838,-456,1
-714,-1842,-400,1
-656,-1722,-409,1
-591,-1532,-406,1
-574,-1465,-398,1
-602,-1527,-390,1
-539,-1386,-337,1
-463,-1213,-310,1
-394,-1049,-294,1
-334,-906,-261,1
-291,-803,-232,1
-261,-717,-204,1
-226,-624,-180,1
-184,-533,-161,1
-148,-455,-149,1
-125,-400,-138,1
-101,-352,-116,1
-80,-300,-95,1
-66,-267,-84,1
-63,-257,-82,1
-71,-265,-84,1
-94,-306,-90,1
-142,-412,-109,1
-258,-690,-172,1
-615,-1573,-369,1
-780,-1891,-449,1
-414,-993,-311,1
-339,-891,-288,1
-269,-964,-141,1
-529,-1782,-161,1
-1261,-1998,-789,1
-653,-1413,-475,1
-593,-1488,-352,1
-657,-1998,-366,1
-731,-1650,-445,1
-805,-1726,-562,1
-889,-1998,-543,1
-654,-1812,-366,1
-658,-1744,-477,1
-572,-1501,-396,1
-688,-1614,-419,1
-709,-1568,-491,1
-490,-1216,-356,1
-341,-1001,-283,1
-344,-957,-310,1
-378,-970,-332,1
-338,-871,-275,1
-252,-684,-193,1
-200,-550,-184,1
-180,-511,-214,1
-164,-495,-227,1
-140,-444,-188,1
-120,-396,-133,1
-111,-384,-94,1
-139,-455,-120,1
-192,-571,-175,1
-255,-720,-233,1
-326,-913,-281,1
-411,-1115,-334,1
-441,-1175,-343,1
-423,-1135,-290,1
-406,-1146,-243,1
-528,-1399,-353,1
-705,-1767,-508,1
-644,-1673,-438,1
-589,-1592,-346,1
-664,-1687,-394,1
-675,-1725,-424,1
-742,-1941,-499,1
-739,-1906,-484,1
-669,-1751,-391,1
-657,-1695,-403,1
-662,-1686,-455,1
-556,-1474,-388,1
-500,-1332,-336,1
-508,-1329,-330,1
-454,-1177,-307,1
-425,-1097,-312,1
-382,-1006,-306,1
-300,-837,-246,1
-260,-744,-200,1
-252,-710,-189,1
-240,-664,-189,1
-215,-614,-195,1
-190,-566,-191,1
-169,-517,-174,1
-150,-472,-153,1
-135,-436,-128,1
-133,-430,-120,1
-149,-467,-131,1
-182,-541,-153,1
-244,-685,-195,1
-330,-885,-246,1
-396,-1045,-285,1
-368,-971,-262,1
-337,-901,-242,1
-346,-958,-240,1
-399,-1146,-259,1
-542,-1464,-346,1
-611,-1502,-412,1
-532,-1318,-354,1
-490,-1317,-309,1
-518,-1481,-333,1
-568,-1500,-388,1
-585,-1456,-403,1
-585,-1486,-377,1
-604,-1578,-378,1
-620,-1650,-420,1
-528,-1415,-376,1
-472,-1233,-335,1
-494,-1244,-343,1
-504,-1274,-352,1
-467,-1220,-339,1
-380,-1044,-307,1
-318,-884,-271,1
-283,-785,-238,1
-270,-736,-217,1
-265,-712,-218,1
-255,-699,-234,1
-236,-671,-236,1
-211,-622,-213,1
-194,-578,-181,1
-186,-557,-162,1
-189,-563,-167,1
-207,-602,-191,1
-246,-690,-220,1
-292,-800,-250,1
-343,-917,-274,1
-386,-1036,-290,1
-416,-1124,-294,1
-446,-1201,-307,1
-509,-1308,-352,1
-553,-1403,-389,1
-559,-1455,-390,1
-576,-1517,-380,1
-603,-1570,-393,1
-610,-1564,-402,1
-604,-1545,-409,1
-545,-1415,-378,1
-507,-1333,-342,1
-486,-1291,-324,1
-476,-1240,-325,1
-454,-1172,-325,1
-398,-1047,-291,1
-338,-923,-249,1
-308,-856,-229,1
-302,-831,-227,1
-292,-809,-225,1
-279,-774,-222,1
-261,-736,-214,1
-241,-687,-203,1
-224,-647,-187,1
-216,-633,-171,1
-216,-645,-167,1
-224,-668,-177,1
-247,-711,-198,1
-281,-778,-229,1
-301,-826,-239,1
-308,-859,-227,1
-321,-918,-221,1
-355,-989,-242,1
-403,-1075,-287,1
-442,-1164,-320,1
-458,-1222,-318,1
-455,-1235,-303,1
-461,-1248,-306,1
-485,-1282,-330,1
-511,-1343,-355,1
-536,-1392,-373,1
-532,-1390,-363,1
-496,-1324,-334,1
-476,-1271,-327,1
-501,-1300,-361,1
-505,-1299,-370,1
-459,-1214,-333,1
-418,-1127,-302,1
-387,-1046,-290,1
-366,-991,-290,1
-353,-957,-290,1
-334,-905,-275,1
-301,-828,-254,1
-259,-739,-222,1
-230,-676,-206,1
-219,-647,-201,1
-217,-639,-206,1
-234,-666,-218,1
-255,-718,-229,1
-270,-751,-230,1
-271,-760,-226,1
-272,-762,-222,1
-278,-777,-230,1
-294,-814,-243,1
-329,-885,-262,1
-391,-1014,-297,1
-422,-1081,-304,1
-413,-1071,-290,1
-435,-1135,-307,1
-496,-1296,-355,1
-548,-1423,-380,1
-578,-1470,-384,1
-569,-1428,-381,1
-531,-1354,-356,1
-525,-1382,-357,1
-516,-1359,-360,1
-492,-1273,-348,1
-488,-1237,-343,1
-467,-1197,-323,1
-419,-1114,-291,1
-384,-1046,-281,1
-364,-984,-275,1
-357,-946,-267,1
-345,-922,-255,1
-325,-878,-237,1
-288,-806,-220,1
-259,-740,-207,1
-241,-692,-198,1
-233,-664,-188,1
-229,-662,-185,1
-229,-667,-180,1
-233,-686,-187,1
-251,-719,-201,1
-266,-749,-214,1
-276,-777,-213,1
-290,-822,-215,1
-317,-897,-230,1
-351,-965,-248,1
-384,-1026,-276,1
-420,-1107,-302,1
-430,-1158,-304,1
-435,-1194,-298,1
-476,-1272,-326,1
-512,-1340,-355,1
-551,-1429,-376,1
-572,-1497,-391,1
-551,-1444,-378,1
-513,-1364,-361,1
-505,-1332,-359,1
-500,-1305,-362,1
-480,-1254,-358,1
-433,-1162,-330,1
-397,-1085,-305,1
-380,-1047,-301,1
-368,-1002,-296,1
-347,-947,-287,1
-321,-886,-269,1
-289,-818,-255,1
-268,-767,-237,1
-245,-713,-221,1
-231,-680,-212,1
-220,-654,-208,1
-220,-644,-207,1
-226,-652,-208,1
-240,-682,-215,1
-256,-726,-221,1
-278,-778,-229,1
-307,-853,-249,1
-344,-928,-269,1
-361,-962,-274,1
-377,-989,-281,1
-407,-1058,-300,1
-439,-1130,-314,1
-462,-1203,-324,1
-489,-1265,-338,1
-506,-1288,-352,1
-516,-1300,-359,1
-542,-1370,-370,1
-539,-1385,-363,1
-514,-1328,-349,1
-523,-1329,-358,1
-524,-1336,-360,1
-492,-1271,-337,1
-463,-1205,-323,1
-443,-1153,-312,1
-419,-1102,-296,1
-406,-1073,-285,1
-386,-1028,-278,1
-345,-926,-257,1
-310,-840,-234,1
-283,-776,-215,1
-257,-726,-198,1
-244,-700,-189,1
-238,-694,-188,1
-242,-697,-190,1
-244,-698,-193,1
-242,-692,-192,1
-242,-695,-191,1
-245,-705,-189,1
-256,-735,-194,1
-278,-789,-209,1
-313,-864,-230,1
-360,-966,-259,1
-395,-1051,-280,1
-398,-1068,-281,1
-399,-1085,-286,1
-434,-1176,-310,1
-469,-1262,-321,1
-518,-1352,-344,1
-534,-1373,-367,1
-509,-1321,-357,1
-503,-1344,-355,1
-520,-1385,-365,1
-521,-1359,-366,1
-504,-1302,-356,1
-490,-1274,-351,1
-462,-1220,-346,1
-433,-1162,-338,1
-410,-1114,-324,1
-376,-1029,-291,1
-353,-962,-276,1
-344,-929,-279,1
-318,-877,-277,1
-284,-805,-255,1
-250,-736,-230,1
-233,-688,-212,1
-225,-663,-209,1
-221,-648,-205,1
-229,-669,-209,1
-250,-722,-224,1
-274,-770,-240,1
-281,-790,-241,1
-284,-797,-234,1
-297,-824,-237,1
-322,-879,-254,1
-358,-952,-273,1
-406,-1065,-303,1
-436,-1139,-318,1
-446,-1162,-317,1
-458,-1186,-317,1
-484,-1247,-333,1
-518,-1339,-359,1
-537,-1372,-368,1
-516,-1318,-354,1
-504,-1290,-345,1
-519,-1330,-349,1
-527,-1355,-355,1
-493,-1278,-338,1
-455,-1181,-320,1
-445,-1150,-313,1
-434,-1132,-297,1
-398,-1064,-275,1
-366,-985,-268,1
-341,-909,-258,1
-320,-859,-241,1
-299,-823,-220,1
-279,-787,-203,1
-265,-757,-201,1
-260,-728,-207,1
-251,-704,-204,1
-239,-675,-191,1
-228,-664,-178,1
-227,-671,-176,1
-239,-697,-183,1
-259,-731,-199,1
-291,-801,-222,1
-327,-891,-243,1
-357,-987,-255,1
-372,-1025,-256,1
-376,-1017,-263,1
-377,-1001,-276,1
-387,-1036,-283,1
-425,-1143,-300,1
-483,-1292,-335,1
-541,-1417,-364,1
-533,-1392,-350,1
-513,-1341,-348,1
-518,-1359,-369,1
-512,-1349,-367,1
-484,-1276,-343,1
-456,-1200,-330,1
-429,-1133,-315,1
-417,-1110,-315,1
-422,-1125,-331,1
-399,-1076,-315,1
-338,-935,-266,1
-307,-850,-245,1
-291,-814,-244,1
-276,-776,-243,1
-267,-755,-241,1
-260,-745,-236,1
-252,-723,-222,1
-241,-698,-209,1
-231,-682,-200,1
-243,-703,-208,1
-269,-762,-231,1
-299,-832,-254,1
-317,-870,-259,1
-326,-889,-256,1
-331,-902,-250,1
-354,-957,-265,1
-405,-1081,-298,1
-465,-1218,-337,1
-488,-1261,-349,1
-470,-1219,-328,1
-462,-1201,-315,1
-487,-1266,-333,1
-519,-1346,-362,1
-502,-1298,-354,1
-489,-1248,-340,1
-482,-1236,-326,1
-469,-1222,-315,1
-450,-1185,-314,1
-421,-1108,-310,1
-409,-1070,-305,1
-396,-1045,-287,1
-376,-1006,-266,1
-356,-968,-264,1
-325,-889,-253,1
-282,-780,-230,1
-250,-707,-209,1
-233,-665,-195,1
-224,-652,-186,1
-232,-687,-190,1
-254,-753,-201,1
-262,-759,-200,1
-253,-715,-201,1
-256,-700,-218,1
-240,-670,-209,1
-217,-644,-181,1
-241,-737,-177,1
-327,-953,-227,1
-436,-1147,-293,1
-472,-1163,-330,1
-439,-1107,-325,1
-436,-1176,-315,1
-441,-1357,-285,1
-503,-1423,-312,1
-596,-1442,-405,1
-565,-1387,-400,1
-518,-1373,-347,1
-476,-1379,-326,1
-412,-1180,-294,1
-397,-1061,-282,1
-447,-1130,-320,1
-442,-1116,-326,1
-386,-1024,-298,1
-310,-925,-254,1
-265,-821,-214,1
-286,-815,-213,1
-352,-919,-266,1
-371,-946,-295,1
-326,-865,-280,1
-246,-716,-228,1
715,-1920,-504,1
118,-819,122,1
-300,-180,-9,1
-392,-249,-265,1
-454,-429,-381,1
-454,-539,-404,1
-528,-968,-523,1
-364,-802,-289,1
-588,-928,-230,1
-625,-884,-330,1
-877,-1380,-759,1
-416,-595,-386,1
-228,-661,-55,1
-357,-691,44,1
-1050,-1776,-739,1
-894,-1763,-698,1
-351,-762,-212,1
-265,-873,-63,1
-373,-1186,-120,1
-692,-1562,-386,1
-638,-1494,-423,1
-506,-1183,-405,1
-445,-992,-327,1
-279,-752,-51,1
-256,-855,-43,1
-494,-1062,-375,1
-472,-971,-405,1
-340,-709,-264,1
-249,-533,-138,1
-240,-526,-126,1
-270,-630,-180,1
-330,-786,-234,1
-446,-957,-326,1
-528,-1030,-399,1
-426,-814,-306,1
-336,-664,-222,1
-293,-682,-222,1
-399,-874,-352,1
-475,-962,-412,1
-458,-971,-378,1
-440,-918,-283,1
-286,-609,-184,1
-302,-639,-260,1
-494,-1045,-457,1
-574,-1242,-498,1
-410,-960,-288,1
-390,-964,-264,1
-394,-926,-302,1
-439,-1023,-372,1
-585,-1333,-502,1
-560,-1299,-437,1
-383,-980,-279,1
-335,-940,-263,1
-409,-1038,-366,1
-435,-1073,-401,1
-436,-1092,-390,1
-413,-1084,-340,1
-351,-997,-285,1
-305,-928,-277,1
-320,-930,-324,1
-357,-995,-362,1
-366,-1019,-343,1
-322,-936,-267,1
-283,-863,-251,1
-268,-825,-271,1
-231,-740,-265,1
-214,-688,-243,1
-258,-763,-250,1
-350,-952,-298,1
-371,-1004,-311,1
-327,-911,-289,1
-281,-804,-266,1
-261,-732,-250,1
-299,-782,-266,1
-381,-940,-322,1
-440,-1043,-355,1
-416,-979,-333,1
-370,-895,-295,1
-351,-873,-279,1
-396,-970,-314,1
-504,-1182,-398,1
-550,-1260,-434,1
-493,-1114,-383,1
-462,-1077,-349,1
-448,-1114,-330,1
-484,-1206,-360,1
-519,-1259,-404,1
-481,-1156,-382,1
-429,-1028,-326,1
-422,-1030,-300,1
-414,-1043,-282,1
-390,-992,-270,1
-377,-950,-281,1
-365,-915,-282,1
-355,-883,-266,1
-350,-874,-244,1
-338,-852,-225,1
-307,-794,-215,1
-281,-735,-213,1
-282,-733,-219,1
-307,-793,-230,1
-344,-870,-241,1
-361,-905,-247,1
-338,-858,-232,1
-302,-799,-213,1
-275,-755,-196,1
-298,-793,-217,1
-345,-888,-248,1
-401,-1015,-269,1
-395,-999,-254,1
-369,-938,-238,1
-363,-950,-242,1
-391,-1039,-264,1
-455,-1164,-293,1
-489,-1220,-306,1
-492,-1219,-308,1
-471,-1180,-294,1
-480,-1220,-298,1
-492,-1261,-315,1
-480,-1195,-308,1
-468,-1138,-290,1
-477,-1163,-295,1
-476,-1182,-307,1
-452,-1123,-305,1
-429,-1056,-293,1
-407,-992,-278,1
-392,-964,-271,1
-392,-968,-286,1
-392,-956,-302,1
-368,-891,-295,1
-323,-783,-261,1
-292,-717,-238,1
-288,-715,-243,1
-304,-753,-268,1
-318,-780,-286,1
-308,-760,-276,1
-281,-706,-249,1
-272,-705,-245,1
-282,-745,-259,1
-309,-820,-283,1
-344,-900,-303,1
-366,-954,-310,1
-367,-971,-296,1
-365,-989,-293,1
-398,-1079,-322,1
-451,-1198,-361,1
-455,-1209,-353,1
-449,-1201,-334,1
-465,-1248,-340,1
-486,-1324,-359,1
-487,-1331,-369,1
-472,-1266,-363,1
-465,-1237,-352,1
-464,-1259,-338,1
-459,-1272,-342,1
-433,-1199,-343,1
-398,-1084,-327,1
-376,-1024,-307,1
-376,-1029,-299,1
-355,-993,-285,1
-320,-911,-274,1
-304,-850,-273,1
-297,-811,-270,1
-279,-771,-251,1
-255,-721,-226,1
-241,-686,-220,1
-248,-676,-228,1
-257,-676,-234,1
-270,-704,-234,1
-286,-754,-234,1
-302,-790,-233,1
-323,-812,-251,1
-355,-851,-278,1
-371,-887,-283,1
-375,-923,-267,1
-403,-1014,-271,1
-433,-1077,-292,1
-443,-1074,-309,1
-468,-1120,-324,1
-514,-1255,-331,1
-538,-1348,-327,1
-534,-1349,-321,1
-531,-1330,-335,1
-540,-1356,-345,1
-558,-1405,-345,1
-536,-1366,-324,1
-492,-1259,-296,1
-469,-1201,-292,1
-459,-1188,-292,1
-440,-1154,-283,1
-418,-1096,-264,1
-405,-1058,-256,1
-385,-1008,-243,1
-357,-950,-237,1
-330,-886,-228,1
-299,-808,-220,1
-269,-717,-199,1
-248,-668,-185,1
-244,-666,-181,1
-256,-704,-193,1
-276,-752,-216,1
-295,-779,-236,1
-294,-760,-235,1
-287,-739,-231,1
-289,-757,-234,1
-307,-818,-252,1
-343,-905,-282,1
-390,-997,-314,1
-417,-1048,-322,1
-429,-1082,-327,1
-447,-1138,-347,1
-463,-1184,-373,1
-476,-1210,-392,1
-493,-1253,-392,1
-508,-1306,-388,1
-509,-1327,-386,1
-517,-1340,-410,1
-503,-1295,-413,1
-480,-1248,-388,1
-488,-1304,-376,1
-459,-1243,-351,1
-422,-1145,-347,1
-430,-1141,-366,1
-404,-1088,-343,1
-346,-990,-291,1
-324,-945,-277,1
-308,-895,-272,1
-283,-831,-262,1
-272,-810,-265,1
-266,-790,-261,1
-238,-732,-241,1
-212,-668,-215,1
-202,-637,-201,1
-207,-645,-206,1
-222,-679,-219,1
-233,-705,-229,1
-256,-752,-239,1
-287,-808,-255,1
-307,-845,-259,1
-323,-882,-259,1
-346,-935,-267,1
-380,-1026,-292,1
-414,-1106,-311,1
-438,-1146,-321,1
-487,-1234,-345,1
-504,-1282,-347,1
-479,-1255,-322,1
-490,-1290,-334,1
-508,-1328,-353,1
-515,-1324,-350,1
-517,-1320,-347,1
-500,-1296,-334,1
-469,-1245,-309,1
-443,-1197,-297,1
-441,-1175,-302,1
-434,-1138,-300,1
-416,-1087,-289,1
-388,-1035,-272,1
-346,-952,-244,1
-306,-862,-222,1
-291,-813,-218,1
-289,-794,-225,1
-287,-785,-227,1
-276,-761,-220,1
-259,-729,-204,1
-246,-702,-194,1
-236,-680,-188,1
-237,-680,-193,1
-248,-708,-207,1
-273,-761,-229,1
-306,-840,-251,1
-333,-910,-263,1
-354,-973,-266,1
-377,-1035,-280,1
-399,-1073,-302,1
-414,-1105,-321,1
-451,-1193,-345,1
-482,-1287,-360,1
-492,-1315,-355,1
-483,-1285,-356,1
-502,-1319,-383,1
-523,-1370,-406,1
-520,-1371,-397,1
-493,-1315,-375,1
-455,-1220,-350,1
-443,-1188,-353,1
-440,-1179,-361,1
-414,-1114,-343,1
-378,-1033,-316,1
-341,-956,-287,1
-314,-900,-270,1
-300,-865,-267,1
-289,-836,-264,1
-281,-812,-262,1
-262,-776,-246,1
-246,-741,-227,1
-232,-715,-215,1
-229,-705,-214,1
-229,-701,-216,1
-230,-706,-220,1
-241,-725,-225,1
-256,-753,-226,1
-268,-783,-228,1
-284,-823,-236,1
-322,-906,-260,1
-353,-978,-277,1
-365,-1004,-278,1
-398,-1074,-298,1
-436,-1165,-312,1
-447,-1207,-311,1
-480,-1282,-334,1
-505,-1330,-355,1
-497,-1314,-345,1
-496,-1320,-333,1
-512,-1358,-343,1
-510,-1358,-342,1
-488,-1305,-332,1
-474,-1266,-326,1
-442,-1190,-307,1
-420,-1134,-292,1
-412,-1115,-288,1
-392,-1066,-279,1
-357,-980,-261,1
-323,-891,-245,1
-297,-826,-232,1
-283,-793,-226,1
-277,-780,-223,1
-280,-791,-225,1
-276,-774,-221,1
-263,-740,-213,1
-255,-716,-208,1
-265,-747,-220,1
-281,-795,-234,1
-285,-807,-238,1
-292,-813,-236,1
-306,-847,-248,1
-342,-936,-269,1
-372,-1018,-289,1
-400,-1095,-311,1
-413,-1125,-325,1
-421,-1136,-324,1
-442,-1196,-331,1
-479,-1288,-356,1
-486,-1302,-369,1
-470,-1257,-363,1
-491,-1313,-378,1
-505,-1372,-381,1
-466,-1268,-353,1
-428,-1151,-343,1
-409,-1099,-342,1
-389,-1069,-324,1
-367,-1035,-299,1
-348,-985,-293,1
-331,-921,-288,1
-315,-881,-276,1
-328,-931,-283,1
-355,-1008,-295,1
-335,-983,-278,1
-302,-873,-253,1
-279,-793,-245,1
-262,-744,-239,1
-246,-723,-223,1
-231,-722,-206,1
-238,-744,-200,1
-271,-786,-227,1
-291,-809,-247,1
-299,-816,-251,1
-299,-834,-244,1
-294,-854,-232,1
-299,-872,-227,1
-345,-945,-261,1
-400,-1054,-298,1
-437,-1137,-310,1
-442,-1164,-307,1
-444,-1187,-311,1
-430,-1190,-289,1
-463,-1257,-299,1
-522,-1353,-351,1
-484,-1249,-340,1
-438,-1157,-298,1
-436,-1192,-283,1
-448,-1242,-286,1
-457,-1223,-304,1
-463,-1205,-321,1
-465,-1212,-318,1
-444,-1200,-294,1
-416,-1159,-274,1
-378,-1051,-258,1
-358,-972,-259,1
-350,-937,-265,1
-338,-908,-261,1
-314,-863,-242,1
-282,-801,-211,1
-250,-730,-194,1
-243,-692,-192,1
-244,-678,-208,1
-249,-691,-221,1
-262,-725,-230,1
-264,-744,-230,1
-262,-746,-220,1
-269,-761,-219,1
-286,-808,-235,1
-326,-892,-268,1
-376,-1003,-313,1
-412,-1079,-336,1
-412,-1098,-325,1
-399,-1101,-305,1
-418,-1150,-325,1
-467,-1248,-371,1
-510,-1335,-406,1
-507,-1327,-397,1
-487,-1303,-375,1
-467,-1293,-360,1
-477,-1318,-376,1
-510,-1364,-412,1
-488,-1284,-396,1
-446,-1197,-355,1
-413,-1152,-327,1
-386,-1104,-317,1
-381,-1072,-323,1
-370,-1023,-319,1
-338,-937,-295,1
-307,-868,-265,1
-283,-826,-246,1
-258,-780,-231,1
-243,-744,-221,1
-248,-732,-231,1
-255,-730,-238,1
-253,-726,-232,1
-244,-715,-215,1
-241,-721,-206,1
-256,-746,-215,1
-282,-782,-233,1
-303,-819,-247,1
-337,-896,-266,1
-379,-1004,-282,1
-399,-1061,-280,1
-407,-1077,-278,1
-427,-1115,-297,1
-462,-1200,-317,1
-490,-1281,-325,1
-521,-1355,-336,1
-507,-1315,-326,1
-468,-1218,-298,1
-472,-1234,-302,1
-494,-1309,-322,1
-519,-1370,-334,1
-532,-1392,-334,1
-512,-1340,-321,1
-477,-1265,-300,1
-453,-1225,-298,1
-429,-1169,-288,1
-386,-1045,-260,1
-354,-950,-243,1
-351,-947,-248,1
-374,-1019,-266,1
-389,-1066,-279,1
-362,-981,-259,1
-295,-803,-220,1
-245,-673,-190,1
-216,-611,-185,1
-209,-608,-196,1
-218,-634,-212,1
-229,-650,-211,1
-234,-655,-205,1
-247,-687,-201,1
-277,-763,-220,1
-319,-872,-260,1
-334,-902,-288,1
-342,-920,-304,1
-381,-1026,-325,1
-439,-1203,-336,1
-504,-1377,-345,1
-506,-1329,-371,1
-439,-1156,-361,1
-392,-1047,-340,1
-406,-1093,-344,1
-457,-1252,-363,1
